Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
Angel Of Darkness,-La Magra-,6,False,angels song at twilight by dorothy lee fulton,ростислав п.,https://www.youtube.com/watch?v=VRExYTdnX0A
Angel Of Darkness,-La Magra-,7,False,angels,olbaid - topic,https://www.youtube.com/watch?v=IDZsxrP05as
Angel Of Darkness,-La Magra-,9,False,☣️xt-01 formula♛ defined face subliminal {defined & top rated model's face},moza morph,https://www.youtube.com/watch?v=Y5Koi3kbG_8
Mein Liebling,-La Magra-,0,False,making a meal fit for a queen: girl eats food (episode 2),vice,https://www.youtube.com/watch?v=eirn4X9XnX0
Mein Liebling,-La Magra-,1,False,what germans call their loved ones | easy german 208,easy german,https://www.youtube.com/watch?v=1mXzrM5pYyE
Mein Liebling,-La Magra-,6,False,m&m's peanut xmas edition,junkfoodtasterdotcom,https://www.youtube.com/watch?v=a-whuL8o-_k
Mojo,-M-,5,False,moods & attitudes (1 of 3) | social emotional learning for kids,classdojo,https://www.youtube.com/watch?v=y2ePf66zne8
Mojo,-M-,7,False,mojo,zola,https://www.youtube.com/watch?v=pam2inFCxBE
Mojo,-M-,9,False,python killer? explain mojo in 5 min!,노마드 코더 nomad coders,https://www.youtube.com/watch?v=fYb2DkFo01U
Laisse Aller,-M-,0,False,lennie gallant - laisse aller,gallantlennie,https://www.youtube.com/watch?v=VnumMcx-WrY
Laisse Aller,-M-,1,False,laisse aller,lennie gallant - topic,https://www.youtube.com/watch?v=Bh8EdeSXnEU
Laisse Aller,-M-,2,False,laisse aller,ode à l'acadie - topic,https://www.youtube.com/watch?v=pmE6nVgg_AY
Laisse Aller,-M-,3,False,paul mauriat - laisse aller la musique,сергей богданов,https://www.youtube.com/watch?v=ObyRG7tvCs8
Laisse Aller,-M-,4,False,laisse aller (acoustique),claudio capéo,https://www.youtube.com/watch?v=0AQ4GTdUZtY
Laisse Aller,-M-,5,False,franck pourcel-laisse aller la musique　　ミュージックにのせて,ufrp136,https://www.youtube.com/watch?v=nOFlQGyKYUE
Laisse Aller,-M-,6,False,paul mauriat — laisse aller la musique,kemal demirkol,https://www.youtube.com/watch?v=nYyjEta-eL0
Laisse Aller,-M-,7,False,nekfeu - laisse aller,alexandra marin,https://www.youtube.com/watch?v=udOzSEIO28Y
Laisse Aller,-M-,8,False,zaoui - laisse aller ton corps (audio officiel),zaoui,https://www.youtube.com/watch?v=DtTwcPOUgGk
Laisse Aller,-M-,9,False,laisse aller la musique (remasterisé en 2015),francoisepourcel,https://www.youtube.com/watch?v=fgxJLbGUbOY
La bonne étoile,-M-,0,False,01 quand on prie la bonne étoile,disneyworldmusic,https://www.youtube.com/watch?v=qDXJ9xQfSDo
La bonne étoile,-M-,1,False,"quand on prie la bonne étoile (de ""pinocchio""/bande originale française du film)",christiane legrand - topic,https://www.youtube.com/watch?v=deEv3iTeOdA
La bonne étoile,-M-,2,False,ma bonne étoile,clemstance,https://www.youtube.com/watch?v=Aq3HLlAA14s
La bonne étoile,-M-,3,False,bonne étoile,chilla,https://www.youtube.com/watch?v=6KhJmFirq5o
La bonne étoile,-M-,5,False,"nolwenn leroy chante ""quand on prie la bonne étoile"" dans vivement dimanche sur france 2",nolwennleroyofficiel,https://www.youtube.com/watch?v=vTawbQaRc_I
La bonne étoile,-M-,6,False,joe dassin - ma bonne étoile (1969),les archives de la rts,https://www.youtube.com/watch?v=isFtO7jQK3k
La bonne étoile,-M-,7,False,pinoccho quand on prie la bonne étoile quebec,alltimeclassics100,https://www.youtube.com/watch?v=cuIkGyG9yGo
La bonne étoile,-M-,8,False,pinocchio _ quand on prie la bonne étoile.avi,disneyenchansons,https://www.youtube.com/watch?v=8Y0dDNpo2Mg
Zenitude,-M-,0,False,"zenitude hôtel-résidences cannes mandelieu confort, mandelieu-la-napoule",travel with sheenu,https://www.youtube.com/watch?v=QduPYw4nM5o
Zenitude,-M-,1,False,"zenitude hôtel-résidences le maestria, antibes, france",travel with sheenu,https://www.youtube.com/watch?v=HI8edfQmBDg
Zenitude,-M-,3,False,zenitude,awakening and conscience,https://www.youtube.com/watch?v=UPxd8BrvZLs
Zenitude,-M-,4,False,zenitude hôtel-résidences le mans novaxis ***,zenitude groupe,https://www.youtube.com/watch?v=a7_Lt2TzoZM
Zenitude,-M-,5,False,room walkthrough at zenitude hôtel-résidences - swiss apparthotels ferney voltaire,nick botha,https://www.youtube.com/watch?v=o0mPfY-OxJk
Zenitude,-M-,6,False,"zenitude hotel-residences nimes centre, france",travel in europe,https://www.youtube.com/watch?v=JWsIAwQgvrU
Zenitude,-M-,8,False,"zenitude hôtel-résidences nantes la beaujoire, nantes, france",travel with sheenu,https://www.youtube.com/watch?v=dPmag-_fdIw
Zenitude,-M-,9,False,"zenitude hotel-residences toulouse fluvia, france",travel in europe,https://www.youtube.com/watch?v=sTFr-7H3l5k
Le rose pourpre du coeur,-M-,0,False,"mon cœur pourpre, setcreasea #tradescantia #tradescantiazebrina #vegetosphere #flowers #garden",vegetosphere,https://www.youtube.com/watch?v=L2MZCoXkH7A
Le rose pourpre du coeur,-M-,1,False,extrait rose pourpre du caire - tom quitte l'écran,format'ciné,https://www.youtube.com/watch?v=GwL5XmOF8T8
Le rose pourpre du coeur,-M-,2,False,que signifie voir une rose dans un rêve ? / voir un rosier/voir une roseraie/sentir les roses,interprétation des rêves,https://www.youtube.com/watch?v=LUe65odnVPg
Le rose pourpre du coeur,-M-,4,False,le coup de coeur de rose,europe 1,https://www.youtube.com/watch?v=sPtIoIdKDGw
Le rose pourpre du coeur,-M-,7,False,taz marshall — pourpre,le petit nice crew,https://www.youtube.com/watch?v=WTpHRdk_R1Y
Manque de q,-M-,0,False,vincent dedienne en manque de q... comme kiosque - quotidien du 24 novembre,quotidien,https://www.youtube.com/watch?v=tDaD6Io7XmM
Manque de q,-M-,2,False,que signifie une diminution ou une augmentation des plaquettes ?,notrefamille.com santé,https://www.youtube.com/watch?v=9Jds4u_hrPs
Manque de q,-M-,3,False,l’hypoglycémie : les symptômes,hopitaux universitaires de genève,https://www.youtube.com/watch?v=NnAQltGPd_Y
Manque de q,-M-,4,False,"un manque, une amitié déchirée. (q)",anne-sophie bourgois,https://www.youtube.com/watch?v=HYcpacLig7s
Manque de q,-M-,5,False,"amu classic & kappie, sinny man'que - akulalwa (feat. leemckrazy & young stunna)",raw star amapiano edition,https://www.youtube.com/watch?v=1G8xyS6hiPY
Manque de q,-M-,7,False,combien de q ai-je manqué,yushin kim,https://www.youtube.com/watch?v=btjr2qT9dGQ
Manque de q,-M-,8,False,justine biber manque de culture generale sur un plateau,theelit220,https://www.youtube.com/watch?v=e01ss9i6Xuc
Le Film,-M-,0,False,take a mic -  le film (clip officiel),take a mic,https://www.youtube.com/watch?v=9qE32X6RBcM
Le Film,-M-,1,False,le herisson (the hedgehog) trailer,crunchyroll store australia,https://www.youtube.com/watch?v=oQFTEv_41HY
Le Film,-M-,4,False,un diable dans la poche - 2019 animation short film,gobelins paris,https://www.youtube.com/watch?v=iTjoE2XsszE
Le Film,-M-,7,False,"pomme - saisons, le film: printemps",pommemusic,https://www.youtube.com/watch?v=Vy4VBKs-n3A
Machine,-M-,4,False,odergaard is a machine! (lee judges) | chelsea 1-1 arsenal,aftv,https://www.youtube.com/watch?v=9TUMn_qt56M
Machine,-M-,7,False,best way machine start - funny moment - amazing machine start (part=105),amazing machine start,https://www.youtube.com/watch?v=UfPO6bdWmLU
Machine,-M-,9,False,how to make fish farming mini water tank | air pump machine | science project,make toys,https://www.youtube.com/watch?v=9Q6K5s_PeiM
En tête-à-tête,-M-,1,False,how to pronounce tête à tête? (correctly),julien miquel,https://www.youtube.com/watch?v=8H6pfZlPLC0
En tête-à-tête,-M-,2,False,tête à tête,sandra lauer cretu official,https://www.youtube.com/watch?v=MzNdJsKTF3Y
En tête-à-tête,-M-,3,False,tete-a-tete,sarah lesch,https://www.youtube.com/watch?v=J9IrEDofGdQ
La voix qui rend fou,-M-,0,False,esk dekablé - la voie du son,frenktek,https://www.youtube.com/watch?v=zLz20rt9D6I
La voix qui rend fou,-M-,1,False,la trottinette piégée qui rend fou ! (vidéo d'archive),kamera kastros,https://www.youtube.com/watch?v=cK9BcrxnV0c
La voix qui rend fou,-M-,2,False,desperate housewives fou rire gabrielle solis vf,delphine verniest,https://www.youtube.com/watch?v=DQ-vd9_vpjg
La voix qui rend fou,-M-,5,False,un mec fait la voix de fille et rend fou un gars sur lovoo,teaz,https://www.youtube.com/watch?v=ekSwW9ezq5g
La voix qui rend fou,-M-,7,False,la voix de ce gamin rend fou 😱,yusuf leprince,https://www.youtube.com/watch?v=kLQqrhgVeCY
La voix qui rend fou,-M-,9,False,top 10 des stars surprises par la voix de leurs fans !,watchmojo français,https://www.youtube.com/watch?v=RyGXd6yg-e8
Urban Alchemy,+PLUS,0,False,+plusbeatz - urban alchemy,plusbeatz one,https://www.youtube.com/watch?v=Ec3Y9TJj_50
Urban Alchemy,+PLUS,3,False,"fairy tail opening 6 - ""fiesta"" (piano w/ lyrics)",tellopros,https://www.youtube.com/watch?v=W8qy_FmIvZw
Elle,-M-,0,False,“전 양면을 다 표현할 수 있는 사람이에요” 필릭스가 답변한 ‘지금’👼 엘르 × 루이 비통 #thenow | elle korea,엘르 코리아_elle korea,https://www.youtube.com/watch?v=B2D8ozAuKxE
Happiness Waves,+PLUS,0,False,macintosh plus - リサフランク420 / 現代のコンピュー |(reupload),chocolateginger,https://www.youtube.com/watch?v=aQkPcPqTq4M
Happiness Waves,+PLUS,1,False,huggy napp 8 in 1 anne yani park yatak oyun parkı kurulumu,huggy türkiye,https://www.youtube.com/watch?v=a31FZQb3nC4
Happiness Waves,+PLUS,4,False,give it up,arabesque - topic,https://www.youtube.com/watch?v=t2RqrzGnLy0
Happiness Waves,+PLUS,5,False,【kagamine len feat. the girls】+ ♂ 【original】,reol official,https://www.youtube.com/watch?v=RIA-vEJB1Aw
Happiness Waves,+PLUS,6,False,96neko plus danshi vostfr lyrics,nyarukochan nyaa,https://www.youtube.com/watch?v=MYbw3XfXF2g
Happiness Waves,+PLUS,8,False,"advanced foot, leg and body stimulator / revitalizer",pulsetv deal,https://www.youtube.com/watch?v=oyvsGcr9Ls8
Je me démasque,-M-,0,False,je me demasque,marcel jouart,https://www.youtube.com/watch?v=8r6WMLn7CyI
Je me démasque,-M-,3,False,je me suis démasqué,gonz2.0,https://www.youtube.com/watch?v=mHqAlz4apE8
Je me démasque,-M-,5,False,le clown enfin démasqué 😱😱😱 ft @wiizmane,raool,https://www.youtube.com/watch?v=cVx4eKZ5xi4
Je me démasque,-M-,7,False,je démasque l'arnaque sociale et fiscale du rn !,anais belouassa cherifi,https://www.youtube.com/watch?v=4zB9g76siSo
Enihcam,-M-,0,False,enihcam - l'histoire,enihcam,https://www.youtube.com/watch?v=k6Uh0D3F2mk
Enihcam,-M-,3,False,enihcam emit,hillo gd,https://www.youtube.com/watch?v=nZQ8nAqEiAw
La Maison De Sarai,-M-,0,False,mata au hi made,vasily,https://www.youtube.com/watch?v=uUegcvVIVOs
La Maison De Sarai,-M-,2,False,sarai machine masque,sarejo sarejo,https://www.youtube.com/watch?v=Oa6GlYWtaeY
La Maison De Sarai,-M-,3,False,the story of sarah in the bible,keto angel,https://www.youtube.com/watch?v=B__Pa6v5kQk
La Maison De Sarai,-M-,4,False,body of deceit  bande annonce,lez & compagnie,https://www.youtube.com/watch?v=GpXyqOJq8ig
La Maison De Sarai,-M-,8,False,maïa reficco vs sarai meza,maiaxbest,https://www.youtube.com/watch?v=QVR8AY-IYKA
La Maison De Sarai,-M-,9,False,kally's mashup | maia reficco à la maison de disques de kally's mashup !🎤,mica,https://www.youtube.com/watch?v=uPSHdIKvTk8
Le commun des motels,-M-,0,False,le commun des motels  -  chromotune  3.0  -  48 band  -  hd 60 ips,chromotune,https://www.youtube.com/watch?v=ABBtG_pT-Tg
Le commun des motels,-M-,2,False,top 5 must-try hotels in bangkok for first-time visitors [2024],yes and explore,https://www.youtube.com/watch?v=7tw8rlF6vBk
Le commun des motels,-M-,3,False,the eco secrets of one of the world's most sustainable hotels | ecocamp patagonia,ecocamp patagonia,https://www.youtube.com/watch?v=LBwCHi75gcE
Le commun des motels,-M-,6,False,saint valentin hotels fleur de lys,hotelsfleurdelys,https://www.youtube.com/watch?v=CSftySN7ubg
Le commun des motels,-M-,8,False,top 5 most premium and luxury hotels in the world | top dog luxury,top dog luxury,https://www.youtube.com/watch?v=9KR83fHmyQ8
Qui est le plus fragile,-M-,0,False,pourquoi est-on plus fragile quand on vieillit ?,bedietonic,https://www.youtube.com/watch?v=Y5f9EgmNefU
Qui est le plus fragile,-M-,1,False,topicrem - pourquoi la peau des bébés et des enfants est plus fragile face au soleil?,topicrem,https://www.youtube.com/watch?v=h_wLtthnwbA
Qui est le plus fragile,-M-,2,False,10 pays les plus dangereux de la planète,bon à savoir,https://www.youtube.com/watch?v=0KIGgQqqeZQ
Qui est le plus fragile,-M-,3,False,"eric revel : ""l'europe est de plus en plus fragile""",sud radio,https://www.youtube.com/watch?v=8bzCp-MI0Ng
Qui est le plus fragile,-M-,6,False,"déformation de la tête du bébé - informations sur les causes, les conséquences et la correction",varilag gmbh & co. kg,https://www.youtube.com/watch?v=R56Uzd4hlyk
Qui est le plus fragile,-M-,8,False,signes cliniques - syndrome du x fragile,filière défiscience,https://www.youtube.com/watch?v=yeTkGjX93SY
Qui est le plus fragile,-M-,9,False,les cadres vtt en carbone sont-ils fragiles ? on essaye d'en fracasser un pour vérifier,endhurobike,https://www.youtube.com/watch?v=WIPItwF5pRM
Psyko Bug (inclus ''Psyko Dance''),-M-,0,False,psycho hero - jad wio (nu cle air pop 2005),adn pop,https://www.youtube.com/watch?v=_c-yJj9N50I
Psyko Bug (inclus ''Psyko Dance''),-M-,1,False,looney tunez - handz up [harderz 2013 - track 22],kytezo,https://www.youtube.com/watch?v=SBEDrQ_RF_c
Psyko Bug (inclus ''Psyko Dance''),-M-,2,False,invisible but real - jad wio (nu cle air pop 2005),adn pop,https://www.youtube.com/watch?v=BSbHrOFXkI0
Psyko Bug (inclus ''Psyko Dance''),-M-,4,False,le bal des fantômes - jad wio (monstre-toi 1995),adn pop,https://www.youtube.com/watch?v=XW77y-ILxI4
Psyko Bug (inclus ''Psyko Dance''),-M-,5,False,big update coming! issues/bugs revealed to be fixed next week! 😳,pixelade,https://www.youtube.com/watch?v=ko_k8Qc-Xgo
Peau de fleur,-M-,0,False,fleur de peau by diptyque fragrance review,willow schafer,https://www.youtube.com/watch?v=I4Z8jVCOBnA
Peau de fleur,-M-,3,False,honest reviews- diptyque fleur de peau,basic independent woman,https://www.youtube.com/watch?v=55d7FrgCDbw
Peau de fleur,-M-,4,False,"diptyque fleur de peau review | aldehydes, rose, musk, iris, woods, spice | unisex/feminine",quick fragrance reviews,https://www.youtube.com/watch?v=QbIovlw4dfM
Peau de fleur,-M-,5,False,fleur de peau,kimberose,https://www.youtube.com/watch?v=nyu8DZOZ6Fg
Peau de fleur,-M-,6,False,diptyque l'eau papier vs fleur de peau | naya ruth (tagalog),naya ruth,https://www.youtube.com/watch?v=zm38InDYxIA
Peau de fleur,-M-,7,False,valérie carpentier - à fleur de peau (paroles),vanesslyrics,https://www.youtube.com/watch?v=1HGgnpa_XLY
Peau de fleur,-M-,8,False,peau de fleur,release - topic,https://www.youtube.com/watch?v=3BghgQoPENI
Brand new days,+Plus,0,True,brand new days,plus - topic,https://www.youtube.com/watch?v=ZlIdkTbzirk
Brand new days,+Plus,1,False,+plus brand new days with lyrics,evilchocohana,https://www.youtube.com/watch?v=h31dEyeKFlE
Brand new days,+Plus,3,False,+plus/brand new days/埼玉公演,konomi,https://www.youtube.com/watch?v=WX6NBj7gus0
Brand new days,+Plus,4,False,僕のbrand new days,rootfiveofficial,https://www.youtube.com/watch?v=vqhcBiOEhzE
Brand new days,+Plus,5,False,九州男 - brand new days,rp81tr,https://www.youtube.com/watch?v=Jp-_b-wwXh0
Brand new days,+Plus,6,False,九州男【と】brand new days　【歌ってみました】,更木剣八,https://www.youtube.com/watch?v=yEIJUfvtGVY
Brand new days,+Plus,7,False,+plus sun-day,ikmal reus,https://www.youtube.com/watch?v=t0FH6YFupII
Brand new days,+Plus,9,False,【カラオケ】kat-tun「brand new day」,snowycocoa,https://www.youtube.com/watch?v=z4DS7q0kcyc
Le Baptême,-M-,0,False,le baptême,sch,https://www.youtube.com/watch?v=mbTywNi_66I
Le Baptême,-M-,1,False,le vrai sens du baptême,l'ekklesia,https://www.youtube.com/watch?v=VMcjBysGw2c
Le Baptême,-M-,3,False,"3mc - 3 minute catechism - 36 - c’est quoi, le baptême ?",donjojohannes - birett ballett - kathmedia,https://www.youtube.com/watch?v=_91QrjaTkN8
Le Baptême,-M-,4,False,les 7 sacrements | le baptême,catholand,https://www.youtube.com/watch?v=sOyQt1GSCk4
Le Baptême,-M-,5,False,le baptême : je réponds à vos questions ! ep 1,(père) matthieu jasseron,https://www.youtube.com/watch?v=Gg7hq9faUZc
Le Baptême,-M-,7,False,le baptême de jésus,église de jésus-christ,https://www.youtube.com/watch?v=z42r4DEudIQ
Le Baptême,-M-,9,False,le baptême de jésus - histoire,trueway kids,https://www.youtube.com/watch?v=WQhZ_FCK29g
I Love U  Baby,+PLUS,1,False,macintosh plus - リサフランク420 / 現代のコンピュー |(reupload),chocolateginger,https://www.youtube.com/watch?v=aQkPcPqTq4M
I Love U  Baby,+PLUS,2,False,plus 44 - make you smile [hq] + lyrics,phoenixxleads,https://www.youtube.com/watch?v=Pun6OUeed-E
I Love U  Baby,+PLUS,3,False,wizboyy - one plus one,etalonn group,https://www.youtube.com/watch?v=G4Hu3NTF1mU
I Love U  Baby,+PLUS,4,False,+44 - when your heart stops beating,44vevo,https://www.youtube.com/watch?v=2nWv2Hz_GXs
I Love U  Baby,+PLUS,5,False,mary j. blige - u + me (love lesson) (official audio),mary j blige,https://www.youtube.com/watch?v=NSh3Uh-kj_k
I Love U  Baby,+PLUS,8,False,yomil & el dany- baby i love you,pointbreak⚡️⚡️,https://www.youtube.com/watch?v=68WUgphzcXY
約束～何十年先も～,+Plus,0,True,約束～何十年先も～,plus - topic,https://www.youtube.com/watch?v=7cNI7AgMt6k
約束～何十年先も～,+Plus,1,False,chiyo / 何年も、何十年先も,iwaskind,https://www.youtube.com/watch?v=FxepMslEYUk
約束～何十年先も～,+Plus,2,False,【avex会長 松浦勝人】aaaメンバーとの昔の話、今後の思いを語る！(宇野実彩子・nissyなど)【切り抜き】,avex会長 松浦勝人【切り抜き】,https://www.youtube.com/watch?v=Cfgzyf23CDs
約束～何十年先も～,+Plus,6,False,與真司郎、aaaの先について言及 宇野実彩子と「いつかまた一緒に歌いたいね」 『446 double four six』ポップアップストアオープン囲み取材,oricon,https://www.youtube.com/watch?v=7deF3z895_g
約束～何十年先も～,+Plus,7,False,最新の美少女フィギュア予約情報です！2021/12/23,トイカンtoykan,https://www.youtube.com/watch?v=iad3aYjeb8Q
約束～何十年先も～,+Plus,8,False,【祝】ふざけファクトリー第２弾が出ます！！！,fischer's-セカンダリ-,https://www.youtube.com/watch?v=3mCkf7n0ZlQ
Pickpocket,-M-,1,False,🔴 exposing pickpocket caught on camera: tactics & strategies revealed! 🚨 #pickpocket #viral #travel,sloane lyra,https://www.youtube.com/watch?v=4Bt7RsjDMrs
Pickpocket,-M-,4,False,pickpockets!! get out of the car now!! served them right!!,around london,https://www.youtube.com/watch?v=Hb1rPYQ2DCg
君がくれたもの,+Plus,0,True,君がくれたもの,plus - topic,https://www.youtube.com/watch?v=XaQ3WWuMGEE
君がくれたもの,+Plus,1,False,secret base〜君がくれたもの〜 / zone / ドナノンカバー #10 / キッズウォー３主題歌,ドナーノンシュガー,https://www.youtube.com/watch?v=NiKf4gItAZE
君がくれたもの,+Plus,2,False,笑顔の君に,＋plus - topic,https://www.youtube.com/watch?v=8n9C-ricSVo
君がくれたもの,+Plus,8,False,【中日字幕】fairy tail op 1 「エガオノマホウ」magic party,哈囉,https://www.youtube.com/watch?v=2P8oCLFyijk
A tes souhaits,-M-,0,False,pourquoi dit on à tes souhaits ?,videosmrbiscuit,https://www.youtube.com/watch?v=imWrZQ8aKmI
A tes souhaits,-M-,2,False,à tes souhaits,basil key - topic,https://www.youtube.com/watch?v=jKLRvR5rwPc
A tes souhaits,-M-,4,False,"dis-moi pourquoi dit-on ""à tes souhaits"" ? dmp #7",le tatou,https://www.youtube.com/watch?v=dY9UrUdB5YE
A tes souhaits,-M-,5,False,jurassic park 1 - a tes souhaits (scène culte),gagtiger,https://www.youtube.com/watch?v=0J-1oFimISo
A tes souhaits,-M-,7,False,《愛玩妞在吉祥寺》東京第一甜點「a tes souhaits」 妞新聞,妞新聞,https://www.youtube.com/watch?v=6yn536DCbIk
A tes souhaits,-M-,9,False,à tes souhaits | d billions chansons pour bébé,d billions français,https://www.youtube.com/watch?v=RXTxCteeEIE
Sous ta peau,-M-,0,True,sous ta peau,-m- matthieu chedid,https://www.youtube.com/watch?v=LIxlvrWlFB0
Sous ta peau,-M-,1,True,m - sous ta peau (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=EMyVvq3zsfs
Sous ta peau,-M-,3,True,rtl2 - 1ère session acoustique (-m-) - sous ta peau,-m- matthieu chedid archives,https://www.youtube.com/watch?v=b6zSqS5UARU
Sous ta peau,-M-,5,False,-m- matthieu chedid -  sous ta peau,estelle laboury,https://www.youtube.com/watch?v=aqrFAIrRLTs
Sous ta peau,-M-,7,False,sous ta peau,viviane audet,https://www.youtube.com/watch?v=-hzXJqCO_v0
Sous ta peau,-M-,8,False,budos band ft. o.c. & mr. papadakis - ta rimadia ta lefta mou(matina sous peau mashup),matina sous peau,https://www.youtube.com/watch?v=fVeda7PAF7g
Sous ta peau,-M-,9,False,me glisser sous ta peau,martha wainwright,https://www.youtube.com/watch?v=aHDYmqDVYdo
Baia,-M-,0,False,baía emana chezzy,capengo lumacha,https://www.youtube.com/watch?v=mb33J6tUWrY
Baia,-M-,1,False,the three caballeros - bahia (1944),enes,https://www.youtube.com/watch?v=M4dOLdEHi1A
Baia,-M-,5,False,baia - habeas corpus  (dvd baia no circo),mauricio baia,https://www.youtube.com/watch?v=jLaAxPmAj-E
Baia,-M-,7,False,bahia,stan getz,https://www.youtube.com/watch?v=yd0l1wS6VbA
Baia,-M-,9,False,baia,henry mancini,https://www.youtube.com/watch?v=5xBcoyvnyU4
Mon ego,-M-,0,True,mon ego,-m- matthieu chedid,https://www.youtube.com/watch?v=-U6C6kFVe9o
Mon ego,-M-,3,False,-m- (matthieu chedid)⎥mon ego - @ festival chorus (la defense) - 06.04.2014,david morel,https://www.youtube.com/watch?v=_4Qa2_3PiHQ
Mon ego,-M-,4,True,m - mon ego (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=L3hA8JVnUGY
Mon ego,-M-,7,False,les pièges de l'ego | j'ai dompté mon ego,amédée,https://www.youtube.com/watch?v=UO7RT22fPuw
Mon ego,-M-,8,False,mon ego,cl()wn - topic,https://www.youtube.com/watch?v=0e6OujyDfxM
Mon ego,-M-,9,False,ego,le rappeur damso,https://www.youtube.com/watch?v=59VYvQjMN_8
L'inattendue,-M-,0,False,l'inattendue,andre gagnon - topic,https://www.youtube.com/watch?v=aahhCiiB2Ww
L'inattendue,-M-,1,False,andre gagnon- l'inattendue,earthian- anu,https://www.youtube.com/watch?v=VBDf0_xOjDw
L'inattendue,-M-,2,False,l'inattendue ( stephane delicq ) accordeon diatonique,massimo craveri,https://www.youtube.com/watch?v=wTmD00ZrOmE
L'inattendue,-M-,3,False,l'inattendue,baro ferré feat. matelo ferre - topic,https://www.youtube.com/watch?v=2ElAk2szpGk
L'inattendue,-M-,4,False,l'inattendue,bruno bazinet - topic,https://www.youtube.com/watch?v=xdmsRr25BTc
L'inattendue,-M-,5,False,[lezioni di organetto] l'inattendue - s. delicq,accademia del mantice,https://www.youtube.com/watch?v=my3eFlylbSw
L'inattendue,-M-,6,False,l'inattendue,show valeur des arts,https://www.youtube.com/watch?v=43SHY5TEPhk
L'inattendue,-M-,7,False,l'inattendue,62 events by josyane boulos,https://www.youtube.com/watch?v=6Luf173WntA
L'inattendue,-M-,9,False,l'inattendue,david henley,https://www.youtube.com/watch?v=y5t7n_erJU8
Baïa,-M-,0,False,"the sunken city of baia, italy",imageable,https://www.youtube.com/watch?v=C3Znm1CG3rM
Baïa,-M-,1,False,mondon di baia,dany lobo,https://www.youtube.com/watch?v=E5HqhhNk6Yg
Baïa,-M-,4,False,baia: the las vegas of ancient rome,60 minutes,https://www.youtube.com/watch?v=wPgrAknfu80
Baïa,-M-,5,False,roman archeological sites - baia naples italy -  the roman underwater city,travel addicts life,https://www.youtube.com/watch?v=alfR456t_9Y
Baïa,-M-,6,False,baia,henry mancini,https://www.youtube.com/watch?v=5xBcoyvnyU4
Onde sensuelle,-M-,0,False,m - onde sensuelle (.),100% chanson française,https://www.youtube.com/watch?v=tbYAMlNvQSI
Onde sensuelle,-M-,1,True,m - onde sensuelle (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=Aprwe20YJxw
Onde sensuelle,-M-,4,False,fréro delavega - onde sensuelle,frerodelavegavevo,https://www.youtube.com/watch?v=47qIyw1LvKM
Onde sensuelle,-M-,7,False,-m- - onde sensuelle,rfm france,https://www.youtube.com/watch?v=VTvSIUpdV9E
Qui de nous deux,-M-,0,False,m - qui de nous deux,100% chanson française,https://www.youtube.com/watch?v=XVW5qA7QLmw
Qui de nous deux,-M-,1,True,m - qui de nous deux (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=N8N844s6fXM
Qui de nous deux,-M-,2,False,-m- - qui de nous deux | solidays 2022,solidays,https://www.youtube.com/watch?v=ub76rSd1Urs
Qui de nous deux,-M-,7,False,m -  qui de nous deux -  paroles lyrics -  valp,valp vous avez les paroles,https://www.youtube.com/watch?v=0AOULiU81r0
Le complexe du corn flakes,-M-,0,False,atavik présente le complexe du cornflakes,atavikfrance,https://www.youtube.com/watch?v=FTQvLi_4Lno
Le complexe du corn flakes,-M-,1,False,img_4259,neve adda,https://www.youtube.com/watch?v=W8cutfFB2NY
Le complexe du corn flakes,-M-,5,False,atavik et le complexe du cornflakes,yummypetschannel,https://www.youtube.com/watch?v=lJnNUUP8roE
Le complexe du corn flakes,-M-,6,False,pa010359,sergio leone,https://www.youtube.com/watch?v=bbucyj_DUEI
Le complexe du corn flakes,-M-,7,False,pa010391,sergio leone,https://www.youtube.com/watch?v=weBTkk-oeXQ
Le complexe du corn flakes,-M-,8,False,un air de daft punk,lejayzer,https://www.youtube.com/watch?v=FcT2GITDlIk
Le complexe du corn flakes,-M-,9,False,img 2520,sebastien v,https://www.youtube.com/watch?v=HHf78QN1gzk
Cough (Stephan Jacobs & Sugarpill feat. Natalia Iswara Vocal Remix),+verb,1,True,cough,+verb - topic,https://www.youtube.com/watch?v=ugWaV9Qlv7I
Au lieu du crime,-M-,0,False,catherine deneuve. le lieu du crime. please recognize a song/band,andertheshadow,https://www.youtube.com/watch?v=6KbjDesjyC0
Au lieu du crime,-M-,2,False,le  lieu  du  crime,j ' aime le cinema,https://www.youtube.com/watch?v=qnHgQA7ba9M
Au lieu du crime,-M-,3,False,retour au lieu du crime du l'enseignant monsieur kalin assassinées a diassap un incroyable tragédie😭,fandene tv,https://www.youtube.com/watch?v=z6RurQbfMiI
Au lieu du crime,-M-,6,False,remis au lieu du crime😮😮kiffé,convertir ie financier,https://www.youtube.com/watch?v=Rgm_xE6tBNc
Au lieu du crime,-M-,7,False,the art of crime: first look season 5,mhz choice,https://www.youtube.com/watch?v=N9pH_HPqa5s
